order_id,order_date,customer_id,product_id,channel,ab_group,purchased,quantity,discount,revenue_yen,returned,rating
O0021188,2025-11-02,C000752,,app,B,0,0,0.0,0,0,
O0021189,2025-02-07,C002161,,app,A,0,0,0.0,0,0,
O0021190,2025-02-19,C001776,P000516,app,B,1,1,0.1295,867,0,4.01
O0021191,2025-08-18,C001439,,app,B,0,0,0.0,0,0,
O0021192,2025-08-17,C002431,P000565,app,A,1,1,0.1209,1756,0,4.79
O0021193,2025-12-09,C000642,,app,B,0,0,0.0,0,0,
O0021194,2025-06-17,C002508,,web,A,0,0,0.0,0,0,
O0021195,2025-07-23,C001692,,app,A,0,0,0.0,0,0,
O0021196,2025-10-05,C002929,,app,B,0,0,0.0,0,0,
O0021197,2025-05-29,C001800,P000549,web,B,1,3,0.0985,64822,0,4.61
O0021198,2025-11-12,C002287,,app,B,0,0,0.0,0,0,
O0021199,2025-03-14,C000569,,web,B,0,0,0.0,0,0,
O0021200,2025-02-15,C000699,,app,B,0,0,0.0,0,0,
O0021201,2025-05-01,C001669,,app,A,0,0,0.0,0,0,
O0021202,2025-08-21,C000692,,app,A,0,0,0.0,0,0,
O0021203,2025-06-03,C000133,,app,A,0,0,0.0,0,0,
O0021204,2025-06-17,C001337,,web,A,0,0,0.0,0,0,
O0021205,2025-01-16,C000791,,app,B,0,0,0.0,0,0,
O0021206,2025-06-21,C001951,,store,B,0,0,0.0,0,0,
O0021207,2025-12-23,C001731,,web,A,0,0,0.0,0,0,
O0021208,2025-05-28,C001539,,app,B,0,0,0.0,0,0,
O0021209,2025-03-23,C002495,,web,A,0,0,0.0,0,0,
O0021210,2025-01-14,C000203,,app,B,0,0,0.0,0,0,
O0021211,2025-12-22,C002352,,web,A,0,0,0.0,0,0,
O0021212,2025-04-21,C001446,,app,A,0,0,0.0,0,0,
O0021213,2025-03-08,C002090,,web,A,0,0,0.0,0,0,
O0021214,2025-11-10,C002452,,app,A,0,0,0.0,0,0,
O0021215,2025-01-07,C000907,,web,A,0,0,0.0,0,0,
O0021216,2025-09-02,C000721,,web,A,0,0,0.0,0,0,
O0021217,2025-04-24,C002259,P000432,store,A,1,2,0.1089,3643,0,
O0021218,2025-10-23,C001906,P000631,web,A,1,4,0.1667,15688,0,4.6
O0021219,2025-05-15,C000559,,web,A,0,0,0.0,0,0,
O0021220,2025-06-04,C000810,,app,A,0,0,0.0,0,0,
O0021221,2025-04-22,C002563,,web,A,0,0,0.0,0,0,
O0021222,2025-11-17,C001668,,app,A,0,0,0.0,0,0,
O0021223,2025-11-22,C002734,P000711,web,B,1,1,0.0883,17154,0,5.0
O0021224,2025-08-29,C002103,,app,B,0,0,0.0,0,0,
O0021225,2025-10-16,C000619,,app,A,0,0,0.0,0,0,
O0021226,2025-11-20,C000622,,app,A,0,0,0.0,0,0,
O0021227,2025-02-17,C002896,,web,B,0,0,0.0,0,0,
O0021228,2025-06-20,C002219,,web,A,0,0,0.0,0,0,
O0021229,2025-07-30,C001784,P000240,app,B,1,2,0.086,23512,1,3.18
O0021230,2025-09-06,C002030,P000472,web,A,1,4,0.1131,6448,0,5.0
O0021231,2025-10-15,C001244,,app,A,0,0,0.0,0,0,
O0021232,2025-03-11,C000939,,store,A,0,0,0.0,0,0,
O0021233,2025-01-10,C002472,,store,A,0,0,0.0,0,0,
O0021234,2025-05-13,C002685,,web,B,0,0,0.0,0,0,
O0021235,2025-06-26,C002720,,store,A,0,0,0.0,0,0,
O0021236,2025-02-24,C002342,,app,A,0,0,0.0,0,0,
O0021237,2025-11-07,C002615,,store,B,0,0,0.0,0,0,
O0021238,2025-03-15,C001564,,store,A,0,0,0.0,0,0,
O0021239,2025-02-17,C000935,,web,A,0,0,0.0,0,0,
O0021240,2025-05-29,C000249,,store,A,0,0,0.0,0,0,
O0021241,2025-03-21,C000927,,web,B,0,0,0.0,0,0,
O0021242,2025-05-28,C001322,,web,B,0,0,0.0,0,0,
O0021243,2025-06-14,C000252,P000092,web,A,1,4,0.1925,3097,0,5.0
O0021244,2025-11-07,C000990,,app,A,0,0,0.0,0,0,
O0021245,2025-02-15,C002786,,web,A,0,0,0.0,0,0,
O0021246,2025-06-24,C000788,,web,A,0,0,0.0,0,0,
O0021247,2025-01-29,C001180,,store,B,0,0,0.0,0,0,
O0021248,2025-02-21,C001931,,app,B,0,0,0.0,0,0,
O0021249,2025-02-14,C002655,,app,B,0,0,0.0,0,0,
O0021250,2025-12-16,C002766,,app,A,0,0,0.0,0,0,
O0021251,2025-01-21,C002437,,store,B,0,0,0.0,0,0,
O0021252,2025-04-19,C000440,,web,B,0,0,0.0,0,0,
O0021253,2025-04-18,C000335,,web,B,0,0,0.0,0,0,
O0021254,2025-03-21,C002225,,store,A,0,0,0.0,0,0,
O0021255,2025-12-16,C002657,,app,B,0,0,0.0,0,0,
O0021256,2025-12-30,C001866,,web,B,0,0,0.0,0,0,
O0021257,2025-04-16,C002744,P000421,web,B,1,2,0.1433,10549,1,4.34
O0021258,2025-07-28,C002002,,store,A,0,0,0.0,0,0,
O0021259,2025-01-18,C001053,,app,A,0,0,0.0,0,0,
O0021260,2025-03-12,C002536,,store,B,0,0,0.0,0,0,
O0021261,2025-12-21,C002273,,app,B,0,0,0.0,0,0,
O0021262,2025-05-27,C001127,,app,B,0,0,0.0,0,0,
O0021263,2025-12-23,C001769,,store,A,0,0,0.0,0,0,
O0021264,2025-04-06,C001739,,web,A,0,0,0.0,0,0,
O0021265,2025-11-01,C000298,,app,B,0,0,0.0,0,0,
O0021266,2025-05-31,C000831,,app,A,0,0,0.0,0,0,
O0021267,2025-02-18,C000684,,store,A,0,0,0.0,0,0,
O0021268,2025-07-05,C000853,,app,A,0,0,0.0,0,0,
O0021269,2025-08-03,C001577,,web,A,0,0,0.0,0,0,
O0021270,2025-08-08,C001540,P000467,app,A,1,1,0.1939,2713,0,4.61
O0021271,2025-05-03,C002575,,store,A,0,0,0.0,0,0,
O0021272,2025-04-07,C000022,,store,A,0,0,0.0,0,0,
O0021273,2025-02-19,C002474,P000128,app,B,1,1,0.1286,4051,0,4.75
O0021274,2025-02-27,C000745,,app,A,0,0,0.0,0,0,
O0021275,2025-01-10,C001054,,web,B,0,0,0.0,0,0,
O0021276,2025-07-13,C000455,,web,A,0,0,0.0,0,0,
O0021277,2025-06-27,C000040,,store,B,0,0,0.0,0,0,
O0021278,2025-08-14,C000360,,app,A,0,0,0.0,0,0,
O0021279,2025-01-31,C000674,,app,A,0,0,0.0,0,0,
O0021280,2025-02-20,C001154,,app,B,0,0,0.0,0,0,
O0021281,2025-09-02,C000936,P000543,web,B,1,1,0.109,6121,0,3.65
O0021282,2025-07-08,C000314,,app,B,0,0,0.0,0,0,
O0021283,2025-12-08,C001014,,store,B,0,0,0.0,0,0,
O0021284,2025-12-15,C000463,,app,B,0,0,0.0,0,0,
O0021285,2025-12-06,C002052,P000526,app,A,1,2,0.0741,11374,0,
O0021286,2025-04-24,C002007,,web,B,0,0,0.0,0,0,
O0021287,2025-07-11,C000189,P000083,web,B,1,5,0.1417,33358,0,4.34
O0021288,2025-02-20,C001955,P000145,web,A,1,3,0.1331,3820,0,4.99
O0021289,2025-12-17,C002726,,web,A,0,0,0.0,0,0,
O0021290,2025-06-18,C002836,,app,B,0,0,0.0,0,0,
O0021291,2025-12-24,C000170,,store,B,0,0,0.0,0,0,
O0021292,2025-06-13,C002761,P000119,web,B,1,1,0.1441,6881,0,
O0021293,2025-11-30,C001221,,store,B,0,0,0.0,0,0,
O0021294,2025-07-02,C002622,,web,A,0,0,0.0,0,0,
O0021295,2025-03-14,C000612,,app,B,0,0,0.0,0,0,
O0021296,2025-04-05,C002073,,app,A,0,0,0.0,0,0,
O0021297,2025-01-29,C002409,,web,A,0,0,0.0,0,0,
O0021298,2025-09-10,C000800,P000234,web,B,1,2,0.124,1781,0,4.12
O0021299,2025-09-22,C002213,,web,A,0,0,0.0,0,0,
O0021300,2025-03-14,C000535,,web,B,0,0,0.0,0,0,
O0021301,2025-01-22,C002129,,store,B,0,0,0.0,0,0,
O0021302,2025-10-23,C002849,P000346,web,B,1,3,0.0796,61716,1,3.48
O0021303,2025-03-03,C000898,,web,A,0,0,0.0,0,0,
O0021304,2025-02-06,C002879,P000327,app,B,1,2,0.0858,22876,1,2.13
O0021305,2025-05-09,C002002,P000226,web,A,1,2,0.1015,1515,0,5.0
O0021306,2025-12-31,C001514,,web,B,0,0,0.0,0,0,
O0021307,2025-10-08,C000982,,web,A,0,0,0.0,0,0,
O0021308,2025-03-08,C001646,,store,A,0,0,0.0,0,0,
O0021309,2025-05-24,C002952,,store,A,0,0,0.0,0,0,
O0021310,2025-12-10,C000017,,store,A,0,0,0.0,0,0,
O0021311,2025-12-03,C002599,,web,A,0,0,0.0,0,0,
O0021312,2025-05-24,C000446,,web,B,0,0,0.0,0,0,
O0021313,2025-09-05,C002629,P000678,store,A,1,4,0.1648,4960,0,5.0
O0021314,2025-05-27,C001638,,store,B,0,0,0.0,0,0,
O0021315,2025-03-31,C002697,,web,A,0,0,0.0,0,0,
O0021316,2025-11-14,C000546,,app,A,0,0,0.0,0,0,
O0021317,2025-04-17,C000144,,web,A,0,0,0.0,0,0,
O0021318,2025-01-09,C001437,P000131,web,B,1,1,0.1535,12816,0,
O0021319,2025-08-21,C002335,,web,A,0,0,0.0,0,0,
O0021320,2025-04-02,C002385,,store,B,0,0,0.0,0,0,
O0021321,2025-06-05,C002294,,store,A,0,0,0.0,0,0,
O0021322,2025-01-31,C002403,,web,A,0,0,0.0,0,0,
O0021323,2025-10-06,C002327,,web,B,0,0,0.0,0,0,
O0021324,2025-12-21,C002585,,web,A,0,0,0.0,0,0,
O0021325,2025-04-13,C000512,P000443,web,B,1,3,0.1111,27590,0,5.0
O0021326,2025-08-16,C000708,P000656,web,B,1,3,0.0813,4362,0,5.0
O0021327,2025-04-28,C000011,,web,B,0,0,0.0,0,0,
O0021328,2025-06-24,C001296,,store,A,0,0,0.0,0,0,
O0021329,2025-06-13,C000789,,store,B,0,0,0.0,0,0,
O0021330,2025-05-23,C001881,,store,B,0,0,0.0,0,0,
O0021331,2025-03-04,C001659,,app,B,0,0,0.0,0,0,
O0021332,2025-11-14,C001744,,app,A,0,0,0.0,0,0,
O0021333,2025-07-01,C001977,P000737,app,A,1,4,0.1167,25430,0,4.11
O0021334,2025-01-09,C002998,,app,A,0,0,0.0,0,0,
O0021335,2025-12-14,C000320,,web,B,0,0,0.0,0,0,
O0021336,2025-06-04,C000829,P000683,web,A,1,3,0.0846,45920,0,4.11
O0021337,2025-02-27,C001253,,app,A,0,0,0.0,0,0,
O0021338,2025-06-09,C000215,,app,B,0,0,0.0,0,0,
O0021339,2025-07-14,C002456,,web,B,0,0,0.0,0,0,
O0021340,2025-01-31,C001164,,app,B,0,0,0.0,0,0,
O0021341,2025-04-18,C000501,,store,A,0,0,0.0,0,0,
O0021342,2025-07-11,C001555,,web,B,0,0,0.0,0,0,
O0021343,2025-07-14,C000576,,web,A,0,0,0.0,0,0,
O0021344,2025-09-12,C001162,,store,B,0,0,0.0,0,0,
O0021345,2025-02-16,C001934,,web,A,0,0,0.0,0,0,
O0021346,2025-09-02,C000959,P000404,web,B,1,5,0.0864,4407,0,4.44
O0021347,2025-09-07,C002499,,app,B,0,0,0.0,0,0,
O0021348,2025-10-20,C000772,,store,B,0,0,0.0,0,0,
O0021349,2025-03-02,C000345,,web,B,0,0,0.0,0,0,
O0021350,2025-05-04,C001283,,web,A,0,0,0.0,0,0,
O0021351,2025-03-26,C000574,,app,B,0,0,0.0,0,0,
O0021352,2025-12-04,C002068,,app,B,0,0,0.0,0,0,
O0021353,2025-11-16,C001572,,store,B,0,0,0.0,0,0,
O0021354,2025-12-27,C000447,,store,A,0,0,0.0,0,0,
O0021355,2025-09-12,C001010,,store,B,0,0,0.0,0,0,
O0021356,2025-04-14,C002597,P000203,web,A,1,3,0.0629,31284,0,
O0021357,2025-05-21,C002457,,app,B,0,0,0.0,0,0,
O0021358,2025-11-22,C001924,P000434,app,A,1,2,0.1182,5792,0,
O0021359,2025-12-21,C002710,P000320,app,A,1,2,0.0891,72531,0,4.62
O0021360,2025-07-21,C000323,,app,B,0,0,0.0,0,0,
O0021361,2025-09-21,C002196,,app,B,0,0,0.0,0,0,
O0021362,2025-08-24,C000071,,app,B,0,0,0.0,0,0,
O0021363,2025-04-26,C001800,,app,A,0,0,0.0,0,0,
O0021364,2025-12-28,C000155,,web,A,0,0,0.0,0,0,
O0021365,2025-02-03,C001026,P000333,app,B,1,5,0.1362,72584,0,5.0
O0021366,2025-03-20,C000272,,web,A,0,0,0.0,0,0,
O0021367,2025-11-15,C000762,,web,B,0,0,0.0,0,0,
O0021368,2025-11-17,C001931,,app,B,0,0,0.0,0,0,
O0021369,2025-08-15,C002347,,store,B,0,0,0.0,0,0,
O0021370,2025-08-03,C002823,,web,A,0,0,0.0,0,0,
O0021371,2025-08-23,C002965,,store,A,0,0,0.0,0,0,
O0021372,2025-11-04,C000400,P000583,web,A,1,2,0.1414,2999,0,4.64
O0021373,2025-10-10,C002759,,web,B,0,0,0.0,0,0,
O0021374,2025-11-09,C000853,,app,A,0,0,0.0,0,0,
O0021375,2025-05-31,C002654,P000261,web,A,1,4,0.1361,5713,0,3.62
O0021376,2025-02-02,C002598,P000202,store,A,1,2,0.2212,1047,0,4.51
O0021377,2025-06-03,C002758,,app,A,0,0,0.0,0,0,
O0021378,2025-06-01,C001518,,app,A,0,0,0.0,0,0,
O0021379,2025-09-09,C002252,,app,B,0,0,0.0,0,0,
O0021380,2025-08-09,C001282,,web,B,0,0,0.0,0,0,
O0021381,2025-11-12,C000234,P000195,app,A,1,2,0.2664,41576,0,
O0021382,2025-01-14,C001420,,web,B,0,0,0.0,0,0,
O0021383,2025-12-29,C000604,,app,A,0,0,0.0,0,0,
O0021384,2025-02-21,C000304,,store,B,0,0,0.0,0,0,
O0021385,2025-02-11,C000402,,app,A,0,0,0.0,0,0,
O0021386,2025-06-28,C000659,,web,A,0,0,0.0,0,0,
O0021387,2025-02-12,C002390,P000583,app,A,1,3,0.0766,5125,1,2.57
O0021388,2025-06-19,C002887,,app,B,0,0,0.0,0,0,
O0021389,2025-05-18,C002552,,web,B,0,0,0.0,0,0,
O0021390,2025-09-05,C001931,,web,B,0,0,0.0,0,0,
O0021391,2025-03-29,C002647,,app,B,0,0,0.0,0,0,
O0021392,2025-08-30,C000859,,app,A,0,0,0.0,0,0,
O0021393,2025-10-25,C002726,,app,A,0,0,0.0,0,0,
O0021394,2025-11-24,C002841,P000601,app,A,1,2,0.0823,28050,1,2.1
O0021395,2025-04-15,C000446,,store,A,0,0,0.0,0,0,
O0021396,2025-10-04,C001193,,store,A,0,0,0.0,0,0,
O0021397,2025-02-17,C000842,,web,B,0,0,0.0,0,0,
O0021398,2025-04-29,C000423,,web,A,0,0,0.0,0,0,
O0021399,2025-09-07,C000519,,app,A,0,0,0.0,0,0,
O0021400,2025-02-05,C002896,,app,A,0,0,0.0,0,0,
O0021401,2025-05-28,C000545,,web,A,0,0,0.0,0,0,
O0021402,2025-06-04,C001998,,store,B,0,0,0.0,0,0,
O0021403,2025-05-04,C002619,,web,B,0,0,0.0,0,0,
O0021404,2025-01-26,C002259,P000641,app,A,1,3,0.1433,4516,0,3.61
O0021405,2025-05-31,C001361,,store,B,0,0,0.0,0,0,
O0021406,2025-11-15,C000068,,web,B,0,0,0.0,0,0,
O0021407,2025-06-25,C001255,,store,A,0,0,0.0,0,0,
O0021408,2025-09-15,C000850,,store,A,0,0,0.0,0,0,
O0021409,2025-10-29,C002594,,web,A,0,0,0.0,0,0,
O0021410,2025-11-11,C002837,,web,A,0,0,0.0,0,0,
O0021411,2025-10-10,C000698,,store,A,0,0,0.0,0,0,
O0021412,2025-01-16,C000467,P000429,store,A,1,1,0.0659,1620,0,
O0021413,2025-02-23,C002461,,app,B,0,0,0.0,0,0,
O0021414,2025-01-16,C002621,,web,B,0,0,0.0,0,0,
O0021415,2025-05-14,C002950,,web,B,0,0,0.0,0,0,
O0021416,2025-06-04,C002312,P000322,web,B,1,3,0.0977,8567,0,3.62
O0021417,2025-11-04,C001391,,app,A,0,0,0.0,0,0,
O0021418,2025-09-16,C001136,,app,B,0,0,0.0,0,0,
O0021419,2025-05-15,C000180,P000507,app,B,1,3,0.062,23550,0,4.71
O0021420,2025-07-23,C002661,,store,B,0,0,0.0,0,0,
O0021421,2025-01-14,C002980,,web,B,0,0,0.0,0,0,
O0021422,2025-01-20,C002769,,web,B,0,0,0.0,0,0,
O0021423,2025-03-07,C001722,,web,A,0,0,0.0,0,0,
O0021424,2025-06-06,C002601,P000221,app,A,1,2,0.1471,23548,0,5.0
O0021425,2025-01-15,C000008,,app,B,0,0,0.0,0,0,
O0021426,2025-06-23,C001223,,store,A,0,0,0.0,0,0,
O0021427,2025-09-05,C000323,,web,A,0,0,0.0,0,0,
O0021428,2025-10-27,C001762,,store,B,0,0,0.0,0,0,
O0021429,2025-01-08,C000008,P000754,app,B,1,3,0.2384,3849,0,3.85
O0021430,2025-08-21,C000919,,web,B,0,0,0.0,0,0,
O0021431,2025-12-07,C001259,,store,A,0,0,0.0,0,0,
O0021432,2025-07-13,C000390,,web,A,0,0,0.0,0,0,
O0021433,2025-10-12,C000259,,app,B,0,0,0.0,0,0,
O0021434,2025-09-09,C002707,,app,A,0,0,0.0,0,0,
O0021435,2025-09-05,C000817,,app,B,0,0,0.0,0,0,
O0021436,2025-08-01,C002944,,app,A,0,0,0.0,0,0,
O0021437,2025-01-25,C001113,,store,A,0,0,0.0,0,0,
O0021438,2025-07-10,C000176,,app,A,0,0,0.0,0,0,
O0021439,2025-10-12,C000311,,web,B,0,0,0.0,0,0,
O0021440,2025-12-30,C002064,,store,A,0,0,0.0,0,0,
O0021441,2025-05-10,C000039,P000500,web,A,1,5,0.1002,4513,0,
O0021442,2025-02-01,C002848,,app,A,0,0,0.0,0,0,
O0021443,2025-12-17,C000767,,store,B,0,0,0.0,0,0,
O0021444,2025-11-12,C001824,,web,B,0,0,0.0,0,0,
O0021445,2025-05-13,C001332,,web,A,0,0,0.0,0,0,
O0021446,2025-06-18,C000142,,store,A,0,0,0.0,0,0,
O0021447,2025-01-11,C002109,,web,A,0,0,0.0,0,0,
O0021448,2025-07-17,C000045,,app,A,0,0,0.0,0,0,
O0021449,2025-10-28,C002391,,web,A,0,0,0.0,0,0,
O0021450,2025-09-15,C001513,,web,A,0,0,0.0,0,0,
O0021451,2025-11-13,C000908,,app,B,0,0,0.0,0,0,
O0021452,2025-06-22,C002820,,store,A,0,0,0.0,0,0,
O0021453,2025-01-23,C000610,,app,B,0,0,0.0,0,0,
O0021454,2025-06-09,C000837,,web,A,0,0,0.0,0,0,
O0021455,2025-10-20,C001938,,web,B,0,0,0.0,0,0,
O0021456,2025-10-22,C001051,P000417,web,B,1,1,0.0572,12754,0,4.26
O0021457,2025-04-28,C001461,,store,B,0,0,0.0,0,0,
O0021458,2025-07-18,C002388,,app,A,0,0,0.0,0,0,
O0021459,2025-12-17,C002741,,web,A,0,0,0.0,0,0,
O0021460,2025-12-25,C002405,P000213,web,A,1,1,0.0678,831,1,3.1
O0021461,2025-07-18,C000242,P000693,app,A,1,4,0.2257,454835,0,4.06
O0021462,2025-11-27,C002831,,store,A,0,0,0.0,0,0,
O0021463,2025-08-05,C001263,,app,B,0,0,0.0,0,0,
O0021464,2025-07-23,C002517,,app,A,0,0,0.0,0,0,
O0021465,2025-03-04,C000858,,app,B,0,0,0.0,0,0,
O0021466,2025-11-03,C001782,P000140,web,B,1,2,0.1035,27989,0,4.55
O0021467,2025-12-25,C002894,P000587,app,B,1,1,0.1581,5284,0,4.49
O0021468,2025-08-17,C002817,,web,B,0,0,0.0,0,0,
O0021469,2025-11-23,C001963,,web,A,0,0,0.0,0,0,
O0021470,2025-06-09,C001844,,web,B,0,0,0.0,0,0,
O0021471,2025-11-09,C000089,,app,B,0,0,0.0,0,0,
O0021472,2025-04-04,C001805,,store,B,0,0,0.0,0,0,
O0021473,2025-12-22,C001262,,web,A,0,0,0.0,0,0,
O0021474,2025-11-22,C000047,P000269,app,A,1,2,0.0743,70693,0,4.38
O0021475,2025-12-20,C002836,P000372,store,B,1,3,0.1163,5946,0,4.83
O0021476,2025-06-11,C001367,,store,A,0,0,0.0,0,0,
O0021477,2025-08-20,C002309,,app,A,0,0,0.0,0,0,
O0021478,2025-07-01,C000129,,app,B,0,0,0.0,0,0,
O0021479,2025-12-12,C000736,,web,A,0,0,0.0,0,0,
O0021480,2025-02-24,C002697,,app,A,0,0,0.0,0,0,
O0021481,2025-11-03,C002811,,app,B,0,0,0.0,0,0,
O0021482,2025-01-05,C000032,P000105,app,A,1,1,0.1688,8920,0,4.8
O0021483,2025-01-28,C002678,P000649,web,B,1,4,0.0591,78502,0,4.98
O0021484,2025-05-03,C000922,P000315,web,B,1,3,0.0957,23581,0,4.45
O0021485,2025-08-14,C000649,,web,B,0,0,0.0,0,0,
O0021486,2025-04-26,C002986,,web,A,0,0,0.0,0,0,
O0021487,2025-01-17,C001604,,store,A,0,0,0.0,0,0,
O0021488,2025-07-28,C002386,,web,A,0,0,0.0,0,0,
O0021489,2025-12-28,C000414,,web,B,0,0,0.0,0,0,
O0021490,2025-08-29,C002274,,app,B,0,0,0.0,0,0,
O0021491,2025-07-24,C001100,P000199,web,A,1,2,0.0995,11843,0,3.96
O0021492,2025-02-07,C002139,P000789,web,A,1,3,0.0841,5971,0,4.71
O0021493,2025-01-31,C001968,,web,A,0,0,0.0,0,0,
O0021494,2025-08-27,C000154,,store,A,0,0,0.0,0,0,
O0021495,2025-12-29,C002625,,store,A,0,0,0.0,0,0,
O0021496,2025-06-25,C000865,P000563,web,A,1,1,0.0515,1850,0,4.45
O0021497,2025-11-18,C001095,,web,B,0,0,0.0,0,0,
O0021498,2025-03-23,C002396,,app,B,0,0,0.0,0,0,
O0021499,2025-07-27,C002632,,app,A,0,0,0.0,0,0,
O0021500,2025-09-21,C002687,P000343,web,A,1,1,0.0917,590,0,3.28
O0021501,2025-11-20,C001365,,app,A,0,0,0.0,0,0,
O0021502,2025-12-09,C001051,P000387,web,B,1,3,0.039,3037,0,4.37
O0021503,2025-09-26,C002459,,web,A,0,0,0.0,0,0,
O0021504,2025-06-18,C000779,,app,A,0,0,0.0,0,0,
O0021505,2025-09-21,C001930,P000739,web,B,1,3,0.105,3799,0,3.67
O0021506,2025-10-04,C000708,,app,A,0,0,0.0,0,0,
O0021507,2025-01-17,C000631,,web,B,0,0,0.0,0,0,
O0021508,2025-12-31,C001645,,web,B,0,0,0.0,0,0,
O0021509,2025-10-21,C002595,,web,A,0,0,0.0,0,0,
O0021510,2025-12-18,C000875,,web,A,0,0,0.0,0,0,
O0021511,2025-12-08,C002179,,app,B,0,0,0.0,0,0,
O0021512,2025-06-07,C000065,,web,A,0,0,0.0,0,0,
O0021513,2025-08-17,C002094,,app,A,0,0,0.0,0,0,
O0021514,2025-01-03,C001173,,app,B,0,0,0.0,0,0,
O0021515,2025-05-13,C000225,P000338,store,B,1,3,0.1843,41599,0,
O0021516,2025-05-26,C001662,P000729,store,B,1,1,0.0564,34685,0,5.0
O0021517,2025-09-01,C000718,,web,A,0,0,0.0,0,0,
O0021518,2025-07-26,C001903,,store,A,0,0,0.0,0,0,
O0021519,2025-11-12,C000130,,store,A,0,0,0.0,0,0,
O0021520,2025-11-23,C001029,,web,A,0,0,0.0,0,0,
O0021521,2025-04-26,C000709,,web,B,0,0,0.0,0,0,
O0021522,2025-11-05,C000942,P000776,web,A,1,3,0.0826,17286,1,3.33
O0021523,2025-07-19,C000024,P000756,store,A,1,1,0.1343,8630,0,4.01
O0021524,2025-11-04,C000852,,app,A,0,0,0.0,0,0,
O0021525,2025-11-29,C000266,P000068,web,B,1,2,0.1298,150904,0,4.96
O0021526,2025-02-08,C001870,,store,A,0,0,0.0,0,0,
O0021527,2025-06-01,C001379,,store,B,0,0,0.0,0,0,
O0021528,2025-09-17,C000851,P000159,app,B,1,3,0.1579,8940,0,4.36
O0021529,2025-10-28,C001850,P000050,web,A,1,1,0.0673,2114,0,4.61
O0021530,2025-09-08,C002751,,web,B,0,0,0.0,0,0,
O0021531,2025-06-12,C001626,,app,B,0,0,0.0,0,0,
O0021532,2025-09-18,C000846,P000655,app,A,1,1,0.1129,1578,0,4.05
O0021533,2025-11-01,C001210,P000094,app,B,1,2,0.108,2782,0,4.08
O0021534,2025-04-01,C002373,P000522,app,B,1,3,0.14,491187,0,4.25
O0021535,2025-11-07,C000298,P000765,web,B,1,4,0.0582,21332,0,4.27
O0021536,2025-10-29,C000960,,app,B,0,0,0.0,0,0,
O0021537,2025-12-26,C001409,,web,A,0,0,0.0,0,0,
O0021538,2025-04-12,C001905,,store,B,0,0,0.0,0,0,
O0021539,2025-04-05,C001730,,app,B,0,0,0.0,0,0,
O0021540,2025-03-07,C002098,,web,B,0,0,0.0,0,0,
O0021541,2025-09-27,C002820,,web,A,0,0,0.0,0,0,
O0021542,2025-12-25,C000524,,store,B,0,0,0.0,0,0,
O0021543,2025-05-14,C001439,,store,B,0,0,0.0,0,0,
O0021544,2025-11-05,C001140,,app,A,0,0,0.0,0,0,
O0021545,2025-07-14,C000265,,app,A,0,0,0.0,0,0,
O0021546,2025-06-16,C000383,,app,A,0,0,0.0,0,0,
O0021547,2025-05-12,C001886,,app,B,0,0,0.0,0,0,
O0021548,2025-06-18,C001532,,web,B,0,0,0.0,0,0,
O0021549,2025-03-31,C000879,P000750,web,A,1,1,0.1248,22092,0,4.21
O0021550,2025-02-15,C002729,,web,A,0,0,0.0,0,0,
O0021551,2025-08-24,C000934,,web,A,0,0,0.0,0,0,
O0021552,2025-11-09,C001789,,app,B,0,0,0.0,0,0,
O0021553,2025-10-23,C002966,,web,A,0,0,0.0,0,0,
O0021554,2025-07-24,C002105,,app,A,0,0,0.0,0,0,
O0021555,2025-07-16,C002185,,app,B,0,0,0.0,0,0,
O0021556,2025-06-17,C000850,,store,B,0,0,0.0,0,0,
O0021557,2025-05-26,C002745,,web,A,0,0,0.0,0,0,
O0021558,2025-07-22,C001405,P000261,web,A,1,2,0.1029,3074,0,3.5
O0021559,2025-10-05,C000905,,web,A,0,0,0.0,0,0,
O0021560,2025-04-20,C002223,,app,A,0,0,0.0,0,0,
O0021561,2025-03-17,C001592,P000270,web,A,1,5,0.1199,6241,0,3.9
O0021562,2025-07-05,C000394,,store,B,0,0,0.0,0,0,
O0021563,2025-05-02,C000060,P000207,app,A,1,2,0.0906,1830,0,4.64
O0021564,2025-03-23,C000366,P000270,app,B,1,2,0.1156,2888,0,
O0021565,2025-08-24,C000479,,web,B,0,0,0.0,0,0,
O0021566,2025-11-08,C000674,,web,B,0,0,0.0,0,0,
O0021567,2025-01-27,C001037,,app,B,0,0,0.0,0,0,
O0021568,2025-03-01,C000711,,app,A,0,0,0.0,0,0,
O0021569,2025-06-18,C002710,,web,A,0,0,0.0,0,0,
O0021570,2025-08-17,C002888,,app,A,0,0,0.0,0,0,
O0021571,2025-07-21,C002918,,web,B,0,0,0.0,0,0,
O0021572,2025-08-15,C000476,,app,B,0,0,0.0,0,0,
O0021573,2025-11-04,C001603,,app,A,0,0,0.0,0,0,
O0021574,2025-04-16,C000316,,store,B,0,0,0.0,0,0,
O0021575,2025-05-03,C002127,,app,A,0,0,0.0,0,0,
O0021576,2025-12-19,C000414,,web,B,0,0,0.0,0,0,
O0021577,2025-10-29,C000870,,app,A,0,0,0.0,0,0,
O0021578,2025-09-03,C000609,,app,A,0,0,0.0,0,0,
O0021579,2025-01-28,C001443,,web,A,0,0,0.0,0,0,
O0021580,2025-08-05,C001107,,app,A,0,0,0.0,0,0,
